ts_code,trade_date,fd_share,fund_type,market
159509.SZ,20240528,594356.4118,ETF,SZ
159509.SZ,20240529,594856.4118,ETF,SZ
159509.SZ,20240530,595356.4118,ETF,SZ
159509.SZ,20240531,595956.4118,ETF,SZ
159509.SZ,20240603,596556.4118,ETF,SZ
159509.SZ,20240604,597156.4118,ETF,SZ
159509.SZ,20240605,597756.4118,ETF,SZ
159509.SZ,20240606,598356.4118,ETF,SZ
159509.SZ,20240607,598956.4118,ETF,SZ
159509.SZ,20240611,599556.4118,ETF,SZ
159509.SZ,20240612,600156.4118,ETF,SZ
159509.SZ,20240613,600756.4118,ETF,SZ
159509.SZ,20240614,601356.4118,ETF,SZ
159509.SZ,20240617,601956.4118,ETF,SZ
159509.SZ,20240618,602556.4118,ETF,SZ
159509.SZ,20240619,603156.4118,ETF,SZ
159509.SZ,20240620,603156.4118,ETF,SZ
159509.SZ,20240621,603756.4118,ETF,SZ
159509.SZ,20240624,604356.4118,ETF,SZ
159509.SZ,20240625,604956.4118,ETF,SZ
159509.SZ,20240626,605556.4118,ETF,SZ
159509.SZ,20240627,606156.4118,ETF,SZ
159509.SZ,20240628,606756.4118,ETF,SZ
159509.SZ,20240630,607356.4118,ETF,SZ
159509.SZ,20240701,607356.4118,ETF,SZ
159509.SZ,20240702,607956.4118,ETF,SZ
159509.SZ,20240703,608556.4118,ETF,SZ
159509.SZ,20240704,609156.4118,ETF,SZ
159509.SZ,20240705,609156.4118,ETF,SZ
159509.SZ,20240708,609756.4118,ETF,SZ
159509.SZ,20240709,610356.4118,ETF,SZ
159509.SZ,20240710,610956.4118,ETF,SZ
159509.SZ,20240711,611556.4118,ETF,SZ
159509.SZ,20240712,612156.4118,ETF,SZ
159509.SZ,20240715,612756.4118,ETF,SZ
159509.SZ,20240716,613356.4118,ETF,SZ
159509.SZ,20240717,613956.4118,ETF,SZ
159509.SZ,20240718,614556.4118,ETF,SZ
159509.SZ,20240719,614856.4118,ETF,SZ
159509.SZ,20240722,614956.4118,ETF,SZ
159509.SZ,20240723,615056.4118,ETF,SZ
159509.SZ,20240724,615156.4118,ETF,SZ
159509.SZ,20240725,615256.4118,ETF,SZ
159509.SZ,20240726,615356.4118,ETF,SZ
159509.SZ,20240729,615456.4118,ETF,SZ
159509.SZ,20240730,615556.4118,ETF,SZ
159509.SZ,20240731,615656.4118,ETF,SZ
159509.SZ,20240801,615756.4118,ETF,SZ
159509.SZ,20240802,615856.4118,ETF,SZ
159509.SZ,20240805,615956.4118,ETF,SZ
159509.SZ,20240806,616056.4118,ETF,SZ
159509.SZ,20240807,616156.4118,ETF,SZ
159509.SZ,20240808,616256.4118,ETF,SZ
159509.SZ,20240809,616356.4118,ETF,SZ
159509.SZ,20240812,616456.4118,ETF,SZ
159509.SZ,20240813,616556.4118,ETF,SZ
159509.SZ,20240814,616656.4118,ETF,SZ
159509.SZ,20240815,616756.4118,ETF,SZ
159509.SZ,20240816,616856.4118,ETF,SZ
159509.SZ,20240819,616956.4118,ETF,SZ
159509.SZ,20240820,617056.4118,ETF,SZ
159509.SZ,20240821,617156.4118,ETF,SZ
159509.SZ,20240822,617256.4118,ETF,SZ
159509.SZ,20240823,617356.4118,ETF,SZ
159509.SZ,20240826,617456.4118,ETF,SZ
159509.SZ,20240827,617556.4118,ETF,SZ
159509.SZ,20240828,617656.4118,ETF,SZ
159509.SZ,20240829,617756.4118,ETF,SZ
159509.SZ,20240830,617856.4118,ETF,SZ
159509.SZ,20240902,617956.4118,ETF,SZ
159509.SZ,20240903,617956.4118,ETF,SZ
159509.SZ,20240904,618056.4118,ETF,SZ
159509.SZ,20240905,618156.4118,ETF,SZ
159509.SZ,20240906,618256.4118,ETF,SZ
159509.SZ,20240909,618356.4118,ETF,SZ
159509.SZ,20240910,618456.4118,ETF,SZ
159509.SZ,20240911,618556.4118,ETF,SZ
159509.SZ,20240912,618656.4118,ETF,SZ
159509.SZ,20240913,618756.4118,ETF,SZ
159509.SZ,20240918,618856.4118,ETF,SZ
159509.SZ,20240919,618956.4118,ETF,SZ
159509.SZ,20240920,619056.4118,ETF,SZ
159509.SZ,20240923,619156.4118,ETF,SZ
159509.SZ,20240924,619256.4118,ETF,SZ
159509.SZ,20240925,619356.4118,ETF,SZ
159509.SZ,20240926,619456.4118,ETF,SZ
159509.SZ,20240927,619556.4118,ETF,SZ
159509.SZ,20240930,619656.4118,ETF,SZ
159509.SZ,20241008,619756.4118,ETF,SZ
159509.SZ,20241009,619856.4118,ETF,SZ
159509.SZ,20241010,619956.4118,ETF,SZ
159509.SZ,20241011,620056.4118,ETF,SZ
159509.SZ,20241014,620156.4118,ETF,SZ
159509.SZ,20241015,620256.4118,ETF,SZ
159509.SZ,20241016,620356.4118,ETF,SZ
159509.SZ,20241017,620456.4118,ETF,SZ
159509.SZ,20241018,620556.4118,ETF,SZ
159509.SZ,20241021,620656.4118,ETF,SZ
159509.SZ,20241022,620756.4118,ETF,SZ
159509.SZ,20241023,620856.4118,ETF,SZ
159509.SZ,20241024,620956.4118,ETF,SZ
159509.SZ,20241025,621056.4118,ETF,SZ
159509.SZ,20241028,621156.4118,ETF,SZ
159509.SZ,20241029,621256.4118,ETF,SZ
159509.SZ,20241030,621356.4118,ETF,SZ
159509.SZ,20241031,621456.4118,ETF,SZ
159509.SZ,20241101,621556.4118,ETF,SZ
159509.SZ,20241104,621656.4118,ETF,SZ
159509.SZ,20241105,621756.4118,ETF,SZ
159509.SZ,20241106,621856.4118,ETF,SZ
159509.SZ,20241107,621956.4118,ETF,SZ
159509.SZ,20241108,622056.4118,ETF,SZ
159509.SZ,20241111,622156.4118,ETF,SZ
159509.SZ,20241112,622256.4118,ETF,SZ
159509.SZ,20241113,622356.4118,ETF,SZ
159509.SZ,20241114,622456.4118,ETF,SZ
159509.SZ,20241115,622556.4118,ETF,SZ
159509.SZ,20241118,622656.4118,ETF,SZ
159509.SZ,20241119,622756.4118,ETF,SZ
159509.SZ,20241120,622856.4118,ETF,SZ
159509.SZ,20241121,622956.4118,ETF,SZ
159509.SZ,20241122,623056.4118,ETF,SZ
159509.SZ,20241125,623156.4118,ETF,SZ
159509.SZ,20241126,623256.4118,ETF,SZ
159509.SZ,20241127,623356.4118,ETF,SZ
159509.SZ,20241128,623456.4118,ETF,SZ
159509.SZ,20241129,623456.4118,ETF,SZ
159509.SZ,20241202,623556.4118,ETF,SZ
159509.SZ,20241203,623656.4118,ETF,SZ
159509.SZ,20241204,623756.4118,ETF,SZ
159509.SZ,20241205,623856.4118,ETF,SZ
159509.SZ,20241206,623956.4118,ETF,SZ
159509.SZ,20241209,624056.4118,ETF,SZ
159509.SZ,20241210,624156.4118,ETF,SZ
159509.SZ,20241211,624256.4118,ETF,SZ
159509.SZ,20241212,624356.4118,ETF,SZ
159509.SZ,20241213,624456.4118,ETF,SZ
159509.SZ,20241216,624556.4118,ETF,SZ
159509.SZ,20241217,624656.4118,ETF,SZ
159509.SZ,20241218,624756.4118,ETF,SZ
159509.SZ,20241219,624856.4118,ETF,SZ
159509.SZ,20241220,624956.4118,ETF,SZ
159509.SZ,20241223,625056.4118,ETF,SZ
159509.SZ,20241224,625156.4118,ETF,SZ
159509.SZ,20241225,625256.4118,ETF,SZ
159509.SZ,20241226,625256.4118,ETF,SZ
159509.SZ,20241227,625356.4118,ETF,SZ
159509.SZ,20241230,625456.4118,ETF,SZ
159509.SZ,20241231,625556.4118,ETF,SZ
159509.SZ,20250102,625656.4118,ETF,SZ
159509.SZ,20250103,625756.4118,ETF,SZ
159509.SZ,20250106,625856.4118,ETF,SZ
159509.SZ,20250107,625956.4118,ETF,SZ
159509.SZ,20250108,626056.4118,ETF,SZ
159509.SZ,20250109,626156.4118,ETF,SZ
159509.SZ,20250110,626156.4118,ETF,SZ
159509.SZ,20250113,626256.4118,ETF,SZ
159509.SZ,20250114,626356.4118,ETF,SZ
159509.SZ,20250115,626456.4118,ETF,SZ
159509.SZ,20250116,626556.4118,ETF,SZ
159509.SZ,20250117,626656.4118,ETF,SZ
159509.SZ,20250120,626756.4118,ETF,SZ
159509.SZ,20250121,626756.4118,ETF,SZ
159509.SZ,20250122,626856.4118,ETF,SZ
159509.SZ,20250123,626956.4118,ETF,SZ
159509.SZ,20250124,627056.4118,ETF,SZ
159509.SZ,20250127,627156.4118,ETF,SZ
159509.SZ,20250205,627256.4118,ETF,SZ
159509.SZ,20250206,627356.4118,ETF,SZ
159509.SZ,20250207,627456.4118,ETF,SZ
159509.SZ,20250210,627556.4118,ETF,SZ
159509.SZ,20250211,627656.4118,ETF,SZ
159509.SZ,20250212,627756.4118,ETF,SZ
159509.SZ,20250213,627856.4118,ETF,SZ
159509.SZ,20250214,627956.4118,ETF,SZ
159509.SZ,20250217,628056.4118,ETF,SZ
159509.SZ,20250218,628056.4118,ETF,SZ
159509.SZ,20250219,628156.4118,ETF,SZ
159509.SZ,20250220,628256.4118,ETF,SZ
159509.SZ,20250221,628356.4118,ETF,SZ
159509.SZ,20250224,628456.4118,ETF,SZ
159509.SZ,20250225,628556.4118,ETF,SZ
159509.SZ,20250226,628656.4118,ETF,SZ
159509.SZ,20250227,628756.4118,ETF,SZ
159509.SZ,20250228,628856.4118,ETF,SZ
159509.SZ,20250303,628956.4118,ETF,SZ
159509.SZ,20250304,629056.4118,ETF,SZ
159509.SZ,20250305,629156.4118,ETF,SZ
159509.SZ,20250306,629256.4118,ETF,SZ
159509.SZ,20250307,629356.4118,ETF,SZ
159509.SZ,20250310,629456.4118,ETF,SZ
159509.SZ,20250311,629556.4118,ETF,SZ
159509.SZ,20250312,629656.4118,ETF,SZ
159509.SZ,20250313,629756.4118,ETF,SZ
159509.SZ,20250314,629856.4118,ETF,SZ
159509.SZ,20250317,629956.4118,ETF,SZ
159509.SZ,20250318,630056.4118,ETF,SZ
159509.SZ,20250319,630156.4118,ETF,SZ
159509.SZ,20250320,630256.4118,ETF,SZ
159509.SZ,20250321,630356.4118,ETF,SZ
159509.SZ,20250324,630456.4118,ETF,SZ
159509.SZ,20250325,630556.4118,ETF,SZ
159509.SZ,20250326,630656.4118,ETF,SZ
159509.SZ,20250327,630756.4118,ETF,SZ
159509.SZ,20250328,630856.4118,ETF,SZ
159509.SZ,20250331,630956.4118,ETF,SZ
159509.SZ,20250401,631056.4118,ETF,SZ
159509.SZ,20250402,631156.4118,ETF,SZ
159509.SZ,20250403,631256.4118,ETF,SZ
159509.SZ,20250407,631356.4118,ETF,SZ
159509.SZ,20250408,631456.4118,ETF,SZ
159509.SZ,20250409,631556.4118,ETF,SZ
159509.SZ,20250410,631656.4118,ETF,SZ
159509.SZ,20250411,631756.4118,ETF,SZ
159509.SZ,20250414,631856.4118,ETF,SZ
159509.SZ,20250415,631956.4118,ETF,SZ
159509.SZ,20250416,632056.4118,ETF,SZ
159509.SZ,20250417,632156.4118,ETF,SZ
159509.SZ,20250418,632256.4118,ETF,SZ
159509.SZ,20250421,632256.4118,ETF,SZ
159509.SZ,20250422,632356.4118,ETF,SZ
159509.SZ,20250423,632456.4118,ETF,SZ
159509.SZ,20250424,632556.4118,ETF,SZ
159509.SZ,20250425,632656.4118,ETF,SZ
159509.SZ,20250428,632756.4118,ETF,SZ
159509.SZ,20250429,632856.4118,ETF,SZ
159509.SZ,20250430,632956.4118,ETF,SZ
159509.SZ,20250506,633056.4118,ETF,SZ
159509.SZ,20250507,633156.4118,ETF,SZ
159509.SZ,20250508,633256.4118,ETF,SZ
159509.SZ,20250509,633356.4118,ETF,SZ
159509.SZ,20250512,633456.4118,ETF,SZ
159509.SZ,20250513,633556.4118,ETF,SZ
159509.SZ,20250514,633656.4118,ETF,SZ
159509.SZ,20250515,633756.4118,ETF,SZ
159509.SZ,20250516,633856.4118,ETF,SZ
159509.SZ,20250519,633956.4118,ETF,SZ
159509.SZ,20250520,634056.4118,ETF,SZ
159509.SZ,20250521,634156.4118,ETF,SZ
159509.SZ,20250522,634256.4118,ETF,SZ
159509.SZ,20250523,634356.4118,ETF,SZ
159509.SZ,20250526,634456.4118,ETF,SZ
159509.SZ,20250527,634456.4118,ETF,SZ
159509.SZ,20250528,634556.4118,ETF,SZ
159509.SZ,20250529,634656.4118,ETF,SZ
159509.SZ,20250530,634756.4118,ETF,SZ
159509.SZ,20250603,634856.4118,ETF,SZ
159509.SZ,20250604,634956.4118,ETF,SZ
159509.SZ,20250605,635056.4118,ETF,SZ
159509.SZ,20250606,635156.4118,ETF,SZ
159509.SZ,20250609,635256.4118,ETF,SZ
159509.SZ,20250610,635356.4118,ETF,SZ
159509.SZ,20250611,635456.4118,ETF,SZ
159509.SZ,20250612,635556.4118,ETF,SZ
159509.SZ,20250613,635656.4118,ETF,SZ
159509.SZ,20250616,635756.4118,ETF,SZ
159509.SZ,20250617,635856.4118,ETF,SZ
159509.SZ,20250618,635956.4118,ETF,SZ
159509.SZ,20250619,636056.4118,ETF,SZ
159509.SZ,20250620,636056.4118,ETF,SZ
159509.SZ,20250623,636156.4118,ETF,SZ
159509.SZ,20250624,637156.4118,ETF,SZ
159509.SZ,20250625,638156.4118,ETF,SZ
159509.SZ,20250626,639156.4118,ETF,SZ
159509.SZ,20250627,640156.4118,ETF,SZ
159509.SZ,20250630,640356.4118,ETF,SZ
159509.SZ,20250701,640556.4118,ETF,SZ
159509.SZ,20250702,640756.4118,ETF,SZ
159509.SZ,20250703,640956.4118,ETF,SZ
159509.SZ,20250704,641156.4118,ETF,SZ
159509.SZ,20250707,641156.4118,ETF,SZ
159509.SZ,20250708,641256.4118,ETF,SZ
159509.SZ,20250709,641356.4118,ETF,SZ
159509.SZ,20250710,641456.4118,ETF,SZ
159509.SZ,20250711,641556.4118,ETF,SZ
159509.SZ,20250714,641656.4118,ETF,SZ
159509.SZ,20250715,641756.4118,ETF,SZ
159509.SZ,20250716,641856.4118,ETF,SZ
159509.SZ,20250717,641956.4118,ETF,SZ
159509.SZ,20250718,642056.4118,ETF,SZ
159509.SZ,20250721,642156.4118,ETF,SZ
159509.SZ,20250722,642256.4118,ETF,SZ
159509.SZ,20250723,642356.4118,ETF,SZ
159509.SZ,20250724,642456.4118,ETF,SZ
159509.SZ,20250725,642556.4118,ETF,SZ
159509.SZ,20250728,642656.4118,ETF,SZ
159509.SZ,20250729,642756.4118,ETF,SZ
159509.SZ,20250730,642856.4118,ETF,SZ
159509.SZ,20250731,642956.4118,ETF,SZ
159509.SZ,20250801,643056.4118,ETF,SZ
159509.SZ,20250804,643156.4118,ETF,SZ
159509.SZ,20250805,643256.4118,ETF,SZ
159509.SZ,20250806,643356.4118,ETF,SZ
159509.SZ,20250807,643456.4118,ETF,SZ
159509.SZ,20250808,643556.4118,ETF,SZ
159509.SZ,20250811,643656.4118,ETF,SZ
159509.SZ,20250812,643756.4118,ETF,SZ
159509.SZ,20250813,643856.4118,ETF,SZ
159509.SZ,20250814,643956.4118,ETF,SZ
159509.SZ,20250815,644056.4118,ETF,SZ
159509.SZ,20250818,644156.4118,ETF,SZ
159509.SZ,20250819,644256.4118,ETF,SZ
159509.SZ,20250820,644356.4118,ETF,SZ
159509.SZ,20250821,644456.4118,ETF,SZ
159509.SZ,20250822,644556.4118,ETF,SZ
159509.SZ,20250825,644656.4118,ETF,SZ
159509.SZ,20250826,644756.4118,ETF,SZ
159509.SZ,20250827,644856.4118,ETF,SZ
159509.SZ,20250828,644956.4118,ETF,SZ
159509.SZ,20250829,645056.4118,ETF,SZ
159509.SZ,20250901,645156.4118,ETF,SZ
159509.SZ,20250902,645156.4118,ETF,SZ
159509.SZ,20250903,645256.4118,ETF,SZ
159509.SZ,20250904,645356.4118,ETF,SZ
159509.SZ,20250905,645456.4118,ETF,SZ
159509.SZ,20250908,645556.4118,ETF,SZ
159509.SZ,20250909,645656.4118,ETF,SZ
159509.SZ,20250910,645756.4118,ETF,SZ
159509.SZ,20250911,645856.4118,ETF,SZ
159509.SZ,20250912,645956.4118,ETF,SZ
159509.SZ,20250915,646056.4118,ETF,SZ
159509.SZ,20250916,646156.4118,ETF,SZ
159509.SZ,20250917,646256.4118,ETF,SZ
159509.SZ,20250918,646356.4118,ETF,SZ
159509.SZ,20250919,646456.4118,ETF,SZ
159509.SZ,20250922,646556.4118,ETF,SZ
159509.SZ,20250923,646656.4118,ETF,SZ
159509.SZ,20250924,646756.4118,ETF,SZ
159509.SZ,20250925,646856.4118,ETF,SZ
159509.SZ,20250926,646956.4118,ETF,SZ
159509.SZ,20250929,647056.4118,ETF,SZ
159509.SZ,20250930,647156.4118,ETF,SZ
159509.SZ,20251009,647256.4118,ETF,SZ
159509.SZ,20251010,647356.4118,ETF,SZ
159509.SZ,20251013,647456.4118,ETF,SZ
159509.SZ,20251014,647556.4118,ETF,SZ
159509.SZ,20251015,647656.4118,ETF,SZ
159509.SZ,20251016,647756.4118,ETF,SZ
159509.SZ,20251017,647856.4118,ETF,SZ
159509.SZ,20251020,647956.4118,ETF,SZ
159509.SZ,20251021,648056.4118,ETF,SZ
159509.SZ,20251022,648156.4118,ETF,SZ
159509.SZ,20251023,648256.4118,ETF,SZ
159509.SZ,20251024,648356.4118,ETF,SZ
159509.SZ,20251027,648456.4118,ETF,SZ
159509.SZ,20251028,648556.4118,ETF,SZ
159509.SZ,20251029,648656.4118,ETF,SZ
159509.SZ,20251030,648756.4118,ETF,SZ
159509.SZ,20251031,648856.4118,ETF,SZ
159509.SZ,20251103,648956.4118,ETF,SZ
159509.SZ,20251104,649056.4118,ETF,SZ
159509.SZ,20251105,649156.4118,ETF,SZ
159509.SZ,20251106,649256.4118,ETF,SZ
159509.SZ,20251107,649356.4118,ETF,SZ
159509.SZ,20251110,649456.4118,ETF,SZ
159509.SZ,20251111,649556.4118,ETF,SZ
159509.SZ,20251112,649656.4118,ETF,SZ
159509.SZ,20251113,649756.4118,ETF,SZ
159509.SZ,20251114,649856.4118,ETF,SZ
159509.SZ,20251117,649956.4118,ETF,SZ
159509.SZ,20251118,650056.4118,ETF,SZ
159509.SZ,20251119,650156.4118,ETF,SZ
