ts_code,trade_date,fd_share,fund_type,market
159632.SZ,20230418,417472.064,ETF,SZ
159632.SZ,20230419,413472.064,ETF,SZ
159632.SZ,20230420,414472.064,ETF,SZ
159632.SZ,20230421,415472.064,ETF,SZ
159632.SZ,20230424,416472.064,ETF,SZ
159632.SZ,20230425,417472.064,ETF,SZ
159632.SZ,20230426,408472.064,ETF,SZ
159632.SZ,20230427,404472.064,ETF,SZ
159632.SZ,20230428,405472.064,ETF,SZ
159632.SZ,20230504,406472.064,ETF,SZ
159632.SZ,20230505,407472.064,ETF,SZ
159632.SZ,20230508,388472.064,ETF,SZ
159632.SZ,20230509,389472.064,ETF,SZ
159632.SZ,20230510,390472.064,ETF,SZ
159632.SZ,20230511,391472.064,ETF,SZ
159632.SZ,20230512,390472.064,ETF,SZ
159632.SZ,20230515,391472.064,ETF,SZ
159632.SZ,20230516,392472.064,ETF,SZ
159632.SZ,20230517,385972.064,ETF,SZ
159632.SZ,20230518,386972.064,ETF,SZ
159632.SZ,20230519,387972.064,ETF,SZ
159632.SZ,20230522,388972.064,ETF,SZ
159632.SZ,20230523,389972.064,ETF,SZ
159632.SZ,20230524,390972.064,ETF,SZ
159632.SZ,20230525,391972.064,ETF,SZ
159632.SZ,20230526,392972.064,ETF,SZ
159632.SZ,20230529,394072.064,ETF,SZ
159632.SZ,20230530,394072.064,ETF,SZ
159632.SZ,20230531,397672.064,ETF,SZ
159632.SZ,20230601,398672.064,ETF,SZ
159632.SZ,20230602,399672.064,ETF,SZ
159632.SZ,20230605,400672.064,ETF,SZ
159632.SZ,20230606,401672.064,ETF,SZ
159632.SZ,20230607,402672.064,ETF,SZ
159632.SZ,20230608,403672.064,ETF,SZ
159632.SZ,20230609,404672.064,ETF,SZ
159632.SZ,20230612,405672.064,ETF,SZ
159632.SZ,20230613,406672.064,ETF,SZ
159632.SZ,20230614,407772.064,ETF,SZ
159632.SZ,20230615,409872.064,ETF,SZ
159632.SZ,20230616,411672.064,ETF,SZ
159632.SZ,20230619,421672.064,ETF,SZ
159632.SZ,20230620,421672.064,ETF,SZ
159632.SZ,20230621,422672.064,ETF,SZ
159632.SZ,20230626,423872.064,ETF,SZ
159632.SZ,20230627,424872.064,ETF,SZ
159632.SZ,20230628,424872.064,ETF,SZ
159632.SZ,20230629,424872.064,ETF,SZ
159632.SZ,20230630,424872.064,ETF,SZ
159632.SZ,20230703,426572.064,ETF,SZ
159632.SZ,20230704,426972.064,ETF,SZ
159632.SZ,20230705,426972.064,ETF,SZ
159632.SZ,20230706,436972.064,ETF,SZ
159632.SZ,20230707,440172.064,ETF,SZ
159632.SZ,20230710,440172.064,ETF,SZ
159632.SZ,20230711,440972.064,ETF,SZ
159632.SZ,20230712,442372.064,ETF,SZ
159632.SZ,20230713,443772.064,ETF,SZ
159632.SZ,20230714,447372.064,ETF,SZ
159632.SZ,20230717,449472.064,ETF,SZ
159632.SZ,20230718,451272.064,ETF,SZ
159632.SZ,20230719,461272.064,ETF,SZ
159632.SZ,20230720,466272.064,ETF,SZ
159632.SZ,20230721,471272.064,ETF,SZ
159632.SZ,20230724,476272.064,ETF,SZ
159632.SZ,20230725,481272.064,ETF,SZ
159632.SZ,20230726,486272.064,ETF,SZ
159632.SZ,20230727,491272.064,ETF,SZ
159632.SZ,20230728,496272.064,ETF,SZ
159632.SZ,20230731,501272.064,ETF,SZ
159632.SZ,20230801,506272.064,ETF,SZ
159632.SZ,20230802,516272.064,ETF,SZ
159632.SZ,20230803,526272.064,ETF,SZ
159632.SZ,20230804,531872.064,ETF,SZ
159632.SZ,20230807,533172.064,ETF,SZ
159632.SZ,20230808,533672.064,ETF,SZ
159632.SZ,20230809,513672.064,ETF,SZ
159632.SZ,20230810,510172.064,ETF,SZ
159632.SZ,20230811,509272.064,ETF,SZ
159632.SZ,20230814,509572.064,ETF,SZ
159632.SZ,20230815,489672.064,ETF,SZ
159632.SZ,20230816,491672.064,ETF,SZ
159632.SZ,20230817,491472.064,ETF,SZ
159632.SZ,20230818,490572.064,ETF,SZ
159632.SZ,20230821,488572.064,ETF,SZ
159632.SZ,20230822,487672.064,ETF,SZ
159632.SZ,20230823,458072.064,ETF,SZ
159632.SZ,20230824,459272.064,ETF,SZ
159632.SZ,20230825,466372.064,ETF,SZ
159632.SZ,20230828,476372.064,ETF,SZ
159632.SZ,20230829,476372.064,ETF,SZ
159632.SZ,20230830,477172.064,ETF,SZ
159632.SZ,20230831,478972.064,ETF,SZ
159632.SZ,20230901,481572.064,ETF,SZ
159632.SZ,20230904,481572.064,ETF,SZ
159632.SZ,20230905,481572.064,ETF,SZ
159632.SZ,20230906,482072.064,ETF,SZ
159632.SZ,20230907,482272.064,ETF,SZ
159632.SZ,20230908,482272.064,ETF,SZ
159632.SZ,20230911,482572.064,ETF,SZ
159632.SZ,20230912,482572.064,ETF,SZ
159632.SZ,20230913,482572.064,ETF,SZ
159632.SZ,20230914,483772.064,ETF,SZ
159632.SZ,20230915,485672.064,ETF,SZ
159632.SZ,20230918,487672.064,ETF,SZ
159632.SZ,20230919,490472.064,ETF,SZ
159632.SZ,20230920,491772.064,ETF,SZ
