日期,纳指ETF,红利低波ETF,沪深300ETF,黄金ETF,国债ETF
2015-06-08,0.2914542,0.6910925741787756,4.3863385323063,2.369,104.16458647964
2015-06-15,0.2910544,0.6887195461199271,4.2747373823136,2.372,103.23911974271
2015-06-22,0.2922538,0.6127043083872763,3.805185877,2.364,103.23814761379
2015-06-29,0.2910544,0.5687063404654173,3.4571556242188,2.355,102.9970596
2015-07-06,0.2826586,0.5273484215967782,3.3273676201532,2.33,103.61922215252
2015-07-13,0.27986,0.5660876224804051,3.5001427338456,2.31,104.19666673418
2015-07-20,0.3014492,0.5598453062361292,3.4621156753296,2.243,105.37974763632
2015-07-27,0.2954522,0.5126477313623815,3.143845729,2.213,105.08616470087
2015-08-03,0.3054472,0.5187572030999075,3.1843528131255,2.189,105.37197060492
2015-08-10,0.297851,0.5506280082940949,3.4290486679243,2.195,105.63444541476
2015-08-17,0.3112443,0.5555664072931696,3.3968083357042,2.301,105.00742225791
2015-08-24,0.2748625,0.4481912395750475,2.6974411290832,2.381,104.87618485299
2015-08-31,0.2934532,0.460131740925203,2.8065622535205,2.339,105.73457469407
2015-09-07,0.2836581,0.4481004469152951,2.7189346838966,2.313,105.98052331218
2015-09-14,0.2926536,0.4484671485145051,2.70240118,2.282,105.36808208922
2015-09-21,0.2920539,0.4521640783751905,2.7602684431532,2.347,105.35641654211
2015-09-28,0.2866566,0.443793426223468,2.6966144538981,2.345,105.28253474379
2015-10-05,0.2786606,0.4390051487339352,2.6627207713077,2.314,105.66166502467
2015-10-12,0.2920539,0.4700635763729534,2.9098966516619,2.375,106.3965085
2015-10-19,0.2968515,0.4780315585983749,2.966937239,2.398,106.02759405377
2015-10-26,0.3096451,0.484732318440707,3.0099243490628,2.387,106.61628738765
2015-11-02,0.3102448,0.4724780556765158,2.9140300275876,2.34,106.78504614336
2015-11-09,0.3164417,0.5138570343736214,3.2215531964564,2.25,105.19361183078
2015-11-16,0.3030484,0.504435972419684,3.1628592583121,2.26,105.99619707597
2015-11-23,0.3172413,0.5074894538046447,3.1463257546094,2.212,105.9863855
2015-11-30,0.3164417,0.4905301793078586,2.9834707431386,2.183,106.531908
2015-12-07,0.3206396,0.5033206055430526,3.0876318164651,2.24,106.62315547655
2015-12-14,0.311844,0.4996163086172573,3.1190454735001,2.242,106.58292809873
2015-12-21,0.3146426,0.5226849289188324,3.2422200760847,2.238,107.45713769954
2015-12-28,0.3148425,0.5066404782586998,3.1231788494258,2.244,107.99088632226
2016-01-04,0.3184407,0.4744381793524052,2.9222967794389,2.251,107.44143921064
2016-01-11,0.3042478,0.4453692467783794,2.6726408735292,2.347,107.82899565544
2016-01-18,0.2926536,0.4341595088827354,2.6213870120511,2.313,108.09292650013
2016-01-25,0.2972513,0.4336682840245457,2.6201001397901,2.339,107.89473307773
2016-02-01,0.2968515,0.4072611674929596,2.4336699375358,2.383,107.73480472202
2016-02-08,0.2960519,0.4141429023653791,2.477338273,2.451,107.83390143322
