mom_w,vol_w,val_w,top_n,defensive_allocation,total_return,annual_return,max_drawdown,defensive_weeks,total_weeks
0.2,0.3,0.2,2,0.35,3.0954722371603767,0.11767448659003432,-0.09487742758236266,26,659
0.0,0.5,0.1,1,0.5,1.6708205298547298,0.080601185392974,-0.11950506428980086,88,659
0.0,0.5,0.1,1,0.75,1.8021451828502086,0.08470174358502502,-0.1465520529712908,64,659
0.2,0.3,0.2,2,0.6,2.6876665843725283,0.10846228018098336,-0.11375395976916057,41,659
0.3,0.7,0.2,1,0.7,1.7168077510791533,0.08205783805487221,-0.16645983656098015,93,659
0.5,0.4,0.3,1,0.3,1.8629541684462296,0.08654083399745005,-0.10957759003703435,81,659
0.05,0.2,0.1,2,0.55,2.8350866084391098,0.11189608752422875,-0.09833999548195431,39,659
0.4,0.8,0.2,1,0.4,1.7630982832468591,0.08350133979974617,-0.129595998837808,95,659
0.4,0.8,0.2,1,0.65,1.6354104580576454,0.07946373675243845,-0.16520053113688704,94,659
0.35,0.7,0.1,1,0.45,1.4113914521130955,0.0719234335550003,-0.10871052266522063,112,659
0.1,0.3,0.0,2,0.45,3.667642329645629,0.12926735407889578,-0.10524010060121135,24,659
0.5,0.6,0.4,1,0.3,1.7497599307913716,0.08308770156167289,-0.12209528361127829,82,659
0.4,0.9,0.0,2,0.4,3.5827414437041014,0.12763281665361337,-0.11177347746698627,9,659
0.4,0.9,0.0,2,0.65,2.879050282665346,0.11289659142958097,-0.11723745783183728,27,659
0.4,0.8,0.4,2,0.4,3.1248401402448334,0.11830482266442299,-0.10211801546418059,30,659
0.4,0.8,0.4,2,0.65,2.5238120211889745,0.10449402787667972,-0.11203952226042034,50,659
0.25,0.1,0.0,1,0.3,4.383597069664451,0.1420551062997466,-0.18398064305685613,124,659
0.35,1.0,0.3,2,0.35,3.081185775750969,0.1173663433334513,-0.10343896947641233,42,659
0.35,1.0,0.3,2,0.6,2.6429046340564852,0.10739461228156588,-0.10291792662603551,40,659
0.1,0.9,0.3,1,0.7,1.8568170803242632,0.08635686651128682,-0.16645983656098098,84,659
0.35,0.6,0.1,2,0.5,2.6331361258870527,0.10716000704309003,-0.1011385606130029,31,659
0.35,0.6,0.1,2,0.75,2.170867931919626,0.09533428788019416,-0.14815388165788865,73,659
0.15,0.1,0.0,2,0.7,2.701966335309813,0.10880084459648387,-0.14233487865112973,45,659
0.25,0.6,0.2,1,0.45,1.8239305419044642,0.08536480275695868,-0.12507819527964723,81,659
0.15,0.7,0.4,2,0.3,3.252270676135584,0.12099290340970525,-0.1053513818953664,29,659
0.4,0.3,0.1,2,0.3,3.277766713185989,0.12152180669132351,-0.10999934028725199,33,659
0.4,0.6,0.3,2,0.5,3.0895868870711425,0.1175476661728656,-0.09534991015801289,27,659
0.4,0.6,0.3,2,0.75,2.258083226179281,0.0976819672421827,-0.14412480019329102,74,659
0.25,0.6,0.4,2,0.45,3.1425417113171337,0.11868276537977063,-0.1008163507232008,27,659
0.25,0.1,0.3,1,0.55,1.5032410274274972,0.07509000326828219,-0.16356775655017416,114,659
0.4,1.0,0.2,1,0.45,1.8100689549818179,0.08494345918530088,-0.1269278194990192,87,659
0.5,0.9,0.4,1,0.55,1.1237843130643497,0.06123470360136518,-0.16356775655017367,136,659
0.05,0.7,0.3,1,0.5,1.716568173821178,0.08205030844066208,-0.1139305535421546,51,659
